9606.ENSP00000349967	1
9606.ENSP00000156471	0
9606.ENSP00000351671	1
9606.ENSP00000215743	0
9606.ENSP00000352936	1
9606.ENSP00000054950	0
9606.ENSP00000353332	1
9606.ENSP00000014914	0
9606.ENSP00000353475	1
9606.ENSP00000209668	0
9606.ENSP00000353874	1
9606.ENSP00000219476	0
9606.ENSP00000354394	1
9606.ENSP00000221265	0
9606.ENSP00000356438	1
9606.ENSP00000352835	0
9606.ENSP00000356946	1
9606.ENSP00000233146	0
9606.ENSP00000357097	1
9606.ENSP00000072644	0
9606.ENSP00000357149	1
9606.ENSP00000175091	0
9606.ENSP00000357150	1
9606.ENSP00000215909	0
9606.ENSP00000357152	1
9606.ENSP00000216044	0
9606.ENSP00000357470	1
9606.ENSP00000178638	0
9606.ENSP00000357711	1
9606.ENSP00000080059	0
9606.ENSP00000357731	1
9606.ENSP00000156626	0
9606.ENSP00000357753	1
9606.ENSP00000199764	0
9606.ENSP00000357768	1
9606.ENSP00000016913	0
9606.ENSP00000357769	1
9606.ENSP00000039989	0
9606.ENSP00000357773	1
9606.ENSP00000054650	0
9606.ENSP00000357776	1
9606.ENSP00000006658	0
9606.ENSP00000357778	1
9606.ENSP00000081029	0
9606.ENSP00000357779	1
9606.ENSP00000012049	0
9606.ENSP00000357789	1
9606.ENSP00000216180	0
9606.ENSP00000357791	1
9606.ENSP00000011619	0
9606.ENSP00000358525	1
9606.ENSP00000354554	0
9606.ENSP00000359013	1
9606.ENSP00000165524	0
9606.ENSP00000359070	1
9606.ENSP00000009041	0
9606.ENSP00000360715	1
9606.ENSP00000200691	0
9606.ENSP00000360730	1
9606.ENSP00000013222	0
9606.ENSP00000361207	1
9606.ENSP00000168216	0
9606.ENSP00000361359	1
9606.ENSP00000233156	0
9606.ENSP00000363089	1
9606.ENSP00000365663	0
9606.ENSP00000364163	1
9606.ENSP00000160827	0
9606.ENSP00000364183	1
9606.ENSP00000019103	0
9606.ENSP00000364210	1
9606.ENSP00000216254	0
9606.ENSP00000364898	1
9606.ENSP00000216540	0
9606.ENSP00000365380	1
9606.ENSP00000240185	0
9606.ENSP00000365402	1
9606.ENSP00000216911	0
9606.ENSP00000365465	1
9606.ENSP00000023064	0
9606.ENSP00000366234	1
9606.ENSP00000178640	0
9606.ENSP00000368100	1
9606.ENSP00000205402	0
9606.ENSP00000368632	1
9606.ENSP00000219833	0
9606.ENSP00000369071	1
9606.ENSP00000216962	0
9606.ENSP00000369293	1
9606.ENSP00000221485	0
9606.ENSP00000370034	1
9606.ENSP00000221801	0
9606.ENSP00000370078	1
9606.ENSP00000222812	0
9606.ENSP00000370842	1
9606.ENSP00000222982	0
9606.ENSP00000370978	1
9606.ENSP00000040584	0
9606.ENSP00000371067	1
9606.ENSP00000245932	0
9606.ENSP00000373370	1
9606.ENSP00000209728	0
9606.ENSP00000378365	1
9606.ENSP00000040663	0
9606.ENSP00000378536	1
9606.ENSP00000013125	0
9606.ENSP00000378786	1
9606.ENSP00000159111	0
9606.ENSP00000379110	1
9606.ENSP00000227667	0
9606.ENSP00000379111	1
9606.ENSP00000205557	0
9606.ENSP00000380070	1
9606.ENSP00000369647	0
9606.ENSP00000380150	1
9606.ENSP00000166139	0
9606.ENSP00000380247	1
9606.ENSP00000216968	0
9606.ENSP00000384126	1
9606.ENSP00000016171	0
9606.ENSP00000385247	1
9606.ENSP00000006777	0
9606.ENSP00000385808	1
9606.ENSP00000166345	0
9606.ENSP00000386378	1
9606.ENSP00000203664	0
9606.ENSP00000387122	1
9606.ENSP00000026218	0
9606.ENSP00000387211	1
9606.ENSP00000053469	0
9606.ENSP00000390613	1
9606.ENSP00000216181	0
9606.ENSP00000393417	1
9606.ENSP00000167106	0
9606.ENSP00000394888	1
9606.ENSP00000173898	0
9606.ENSP00000398632	1
9606.ENSP00000323076	0
9606.ENSP00000399168	1
9606.ENSP00000254108	0
9606.ENSP00000400533	1
9606.ENSP00000075503	0
9606.ENSP00000407685	1
9606.ENSP00000179259	0
9606.ENSP00000411355	1
9606.ENSP00000327943	0
9606.ENSP00000412209	1
9606.ENSP00000185150	0
9606.ENSP00000415517	1
9606.ENSP00000007414	0
9606.ENSP00000416996	1
9606.ENSP00000201979	0
9606.ENSP00000424598	1
9606.ENSP00000155926	0
9606.ENSP00000431885	1
9606.ENSP00000204604	0
9606.ENSP00000432511	1
9606.ENSP00000215838	0
9606.ENSP00000432660	1
9606.ENSP00000216392	0
9606.ENSP00000433138	1
9606.ENSP00000240652	0
9606.ENSP00000433205	1
9606.ENSP00000029410	0
9606.ENSP00000433623	1
9606.ENSP00000217420	0
9606.ENSP00000433642	1
9606.ENSP00000241014	0
9606.ENSP00000441600	1
9606.ENSP00000215882	0
9606.ENSP00000442424	1
9606.ENSP00000228938	0
9606.ENSP00000454303	1
9606.ENSP00000033079	0
9606.ENSP00000454623	1
9606.ENSP00000233809	0
9606.ENSP00000459962	1
9606.ENSP00000262186	0
9606.ENSP00000470538	1
9606.ENSP00000078445	0
9606.ENSP00000474412	1
9606.ENSP00000245816	0
9606.ENSP00000477908	1
9606.ENSP00000233893	0
9606.ENSP00000479955	1
9606.ENSP00000202625	0
9606.ENSP00000493303	1
9606.ENSP00000010299	0
9606.ENSP00000494750	1
9606.ENSP00000341838	0
9606.ENSP00000496959	1
9606.ENSP00000281043	0
9606.ENSP00000497968	1
9606.ENSP00000356671	0
9606.ENSP00000498321	1
9606.ENSP00000250003	0
9606.ENSP00000498630	1
9606.ENSP00000199936	0
9606.ENSP00000499459	1
9606.ENSP00000199708	0
9606.ENSP00000499900	1
9606.ENSP00000222139	0
9606.ENSP00000501245	1
9606.ENSP00000234420	0
